timestamp(ms),GLOBAL_POSITION_INT.lat,GLOBAL_POSITION_INT.lon
870175.0500488281,30.3242223,-97.6029311
870275.0500488281,30.3242223,-97.6029311
870375.0500488281,30.3241711,-97.6029018
870475.0500488281,30.3241711,-97.6029018
870575.0500488281,30.3241711,-97.6029018
870675.0500488281,30.3241711,-97.6029018
870775.0500488281,30.3241711,-97.6029018
870875.0500488281,30.3241196,-97.6028723
870975.0500488281,30.3241196,-97.6028723
871075.0500488281,30.3241196,-97.6028723
871175.0500488281,30.3241196,-97.6028723
871275.0500488281,30.3241196,-97.6028723
871375.0500488281,30.3240679,-97.6028434
871475.0500488281,30.3240679,-97.6028434
871575.0500488281,30.3240679,-97.6028434
871675.0500488281,30.3240679,-97.6028434
871775.0500488281,30.3240679,-97.6028434
871875.0500488281,30.324016,-97.6028151
871975.0500488281,30.324016,-97.6028151
872075.0500488281,30.324016,-97.6028151
872175.0500488281,30.324016,-97.6028151
872275.0500488281,30.324016,-97.6028151
872375.0500488281,30.323964,-97.6027871
872475.0500488281,30.323964,-97.6027871
872575.0500488281,30.323964,-97.6027871
872675.0500488281,30.323964,-97.6027871
872775.0500488281,30.323964,-97.6027871
872875.0500488281,30.3239118,-97.6027595
872975.0500488281,30.3239118,-97.6027595
873075.0500488281,30.3239118,-97.6027595
873175.0500488281,30.3239118,-97.6027595
873275.0500488281,30.3239118,-97.6027595
873375.0500488281,30.3238596,-97.6027315
873475.0500488281,30.3238596,-97.6027315
873575.0500488281,30.3238596,-97.6027315
873675.0500488281,30.3238596,-97.6027315
873775.0500488281,30.3238596,-97.6027315
873875.0500488281,30.3238076,-97.6027032
873975.0500488281,30.3238076,-97.6027032
874075.0500488281,30.3238076,-97.6027032
874175.0500488281,30.3238076,-97.6027032
874275.0500488281,30.3238076,-97.6027032
874375.0500488281,30.3237561,-97.6026753
874475.0500488281,30.3237561,-97.6026753
874575.0500488281,30.3237561,-97.6026753
874675.0500488281,30.3237561,-97.6026753
874775.0500488281,30.3237561,-97.6026753
874875.0500488281,30.3237053,-97.6026487
874975.0500488281,30.3237053,-97.6026487
875075.0500488281,30.3237053,-97.6026487
875175.0500488281,30.3237053,-97.6026487
875275.0500488281,30.3237053,-97.6026487
875375.0500488281,30.3236548,-97.6026222
875475.0500488281,30.3236548,-97.6026222
875575.0500488281,30.3236548,-97.6026222
875675.0500488281,30.3236548,-97.6026222
875775.0500488281,30.3236548,-97.6026222
875875.0500488281,30.3236044,-97.6025948
875975.0500488281,30.3236044,-97.6025948
876075.0500488281,30.3236044,-97.6025948
876175.0500488281,30.3236044,-97.6025948
876275.0500488281,30.3236044,-97.6025948
876375.0500488281,30.3235539,-97.6025671
876475.0500488281,30.3235539,-97.6025671
876575.0500488281,30.3235539,-97.6025671
876675.0500488281,30.3235539,-97.6025671
876775.0500488281,30.3235539,-97.6025671
876875.0500488281,30.3235035,-97.6025392
876975.0500488281,30.3235035,-97.6025392
877075.0500488281,30.3235035,-97.6025392
877175.0500488281,30.3235035,-97.6025392
877275.0500488281,30.3235035,-97.6025392
